Price,Close,High,Low,Open,Volume,Returns,MA_short,MA_long,Volatility,Signal,Strategy Returns,Cumulative Market,Cumulative Strategy
Ticker,ADANIPOWER.NS,ADANIPOWER.NS,ADANIPOWER.NS,ADANIPOWER.NS,ADANIPOWER.NS,,,,,,,,
Date,,,,,,,,,,,,,
2024-04-12,119.04000091552734,123.0,118.16000366210938,123.0,14998545,-0.03665937355737181,112.62549934387206,112.37679977416992,0.029792054177583443,1,0.02665937355737181,1.1375059644513232,0.8636113713458535
2024-04-15,118.2300033569336,122.36000061035156,113.6500015258789,117.80000305175781,22499765,-0.006804414922413682,113.25399932861328,112.5081997680664,0.02713277454504563,1,-0.006804414922413682,1.1297659018924762,0.8577350012435017
2024-04-16,120.31999969482422,121.4000015258789,117.37000274658203,117.37999725341797,10542790,0.017677376964804647,113.89149932861328,112.66379974365235,0.027123548489393138,1,0.017677376964804647,1.1497371996222119,0.8728975061963902
2024-04-18,119.62000274658203,123.19999694824219,119.0,122.38999938964844,13421580,-0.005817793800013571,114.56849937438965,112.79879974365234,0.026873015318314833,1,-0.005817793800013571,1.143048265670605,0.8678191684967935
2024-04-19,118.91000366210938,120.4000015258789,114.19999694824219,114.19999694824219,11815930,-0.005935454507360327,115.21999969482422,112.93939987182617,0.026953584698693075,1,-0.005935454507360327,1.1362637546899998,0.8626682673015655
2024-04-22,119.37999725341797,121.94000244140625,119.0999984741211,121.6500015258789,6323500,0.00395251515292272,116.00699958801269,113.14179977416993,0.026188146010556777,1,0.00395251515292272,1.140754854398129,0.8660779767000205
2024-04-23,120.48999786376953,121.5999984741211,119.80000305175781,120.0,8543135,0.009298045199274574,116.88299942016602,113.35279968261719,0.025984810075985857,1,0.009298045199274574,1.1513616445956147,0.8741308088734736
2024-04-24,119.30000305175781,120.9800033569336,117.91999816894531,120.19999694824219,6422715,-0.009876295403019042,117.60549964904786,113.45999969482422,0.026172772205695888,1,-0.009876295403019042,1.1399904568778827,0.8654976347841592
2024-04-25,118.47000122070312,119.19999694824219,117.8499984741211,118.91999816894531,7562870,-0.006957265799017565,118.21849975585937,113.57459976196289,0.026304394421745512,1,-0.006957265799017565,1.1320592402610399,0.8594761376905448
2024-04-26,118.31999969482422,120.33000183105469,117.41000366210938,119.55000305175781,9516900,-0.0012661561942542976,118.91449966430665,113.66299972534179,0.025815340410952493,1,-0.0012661561942542976,1.1306258764417205,0.8583879066549941
2024-04-29,119.22000122070312,120.0,118.30999755859375,119.87999725341797,9248890,0.007606503788034402,119.7099998474121,113.79999969482422,0.025502223848143744,1,0.007606503788034402,1.1392259864537242,0.8649172375185682
2024-04-30,122.48999786376953,124.55999755859375,118.8499984741211,120.0,29319645,0.027428255406682256,120.49649963378906,114.00139968872071,0.025216573640186212,1,0.027428255406682256,1.1704729677761065,0.8886404084148696
2024-05-02,121.62000274658203,124.91999816894531,120.94000244140625,123.5999984741211,29442090,-0.0071025808830128545,120.97299995422364,114.1781997680664,0.02328032822036037,1,-0.0071025808830128545,1.1621595888510967,0.8823287680381894
2024-05-03,120.94000244140625,123.01000213623047,119.2300033569336,122.0,15627880,-0.005591188043242323,121.13549995422363,114.34959976196289,0.020724972062941452,1,-0.005591188043242323,1.155661736053573,0.8773955019801255
2024-05-06,117.80999755859375,120.5999984741211,115.5999984741211,120.5999984741211,17132435,-0.02588064180277272,120.84749984741211,114.45079971313477,0.018186771443592254,1,-0.02588064180277272,1.1257524686176001,0.8546879432740139
2024-05-07,116.11000061035156,119.26000213623047,115.4000015258789,118.01000213623047,12719740,-0.014429988824986473,120.23300018310547,114.50239974975585,0.015531426525459253,1,-0.014429988824986473,1.1095078730757473,0.8423548058037191
2024-05-08,116.12999725341797,117.5,114.4800033569336,116.0,10994900,0.00017222153958562636,119.77250022888184,114.61039962768555,0.014906581746075556,1,0.00017222153958562636,1.1096989542298308,0.842499877445252
2024-05-09,122.55999755859375,124.4000015258789,117.30000305175781,117.87999725341797,101297925,0.05536898697366088,119.7900001525879,114.89859954833985,0.019106678325238987,1,0.05536898697366088,1.1711418611712674,0.889148242184829
2024-05-10,120.62000274658203,126.19999694824219,120.0,123.0,38054380,-0.015828939708359968,119.65750045776367,115.06199966430664,0.019326768879994155,1,-0.015828939708359968,1.1526039272608508,0.8750739682674911
2024-05-13,118.9800033569336,121.0,116.13999938964844,120.62000274658203,20566250,-0.013596413134677299,119.42800064086914,115.20539978027344,0.01951228003059888,1,-0.013596413134677299,1.1369326480851607,0.8631761010715248
2024-05-14,125.61000061035156,127.19999694824219,118.08999633789062,118.69000244140625,49680195,0.055723626377184976,119.75650062561036,115.43579986572266,0.021624398655154406,1,0.055723626377184976,1.2002866581830818,0.9112754036253496
2024-05-15,127.94999694824219,129.55999755859375,125.19999694824219,126.0,38067570,0.01862906079548088,120.24250030517578,115.72799987792969,0.021770580396289027,1,0.01862906079548088,1.222646871310379,0.9282516085209127
2024-05-16,128.07000732421875,130.39999389648438,126.31999969482422,129.1999969482422,19854520,0.0009379474704098723,120.6300006866455,116.09100006103516,0.021544913682874593,1,0.0009379474704098723,1.2237936498505293,0.9291222597690288
2024-05-17,127.19000244140625,128.07000732421875,125.80999755859375,128.0,13816800,-0.0068712800225325665,121.00850067138671,116.43500015258789,0.021569759528090288,1,-0.0068712800225325665,1.2153846209926091,0.9227380005469876
2024-05-21,136.00999450683594,138.47000122070312,125.4000015258789,127.06999969482422,61247270,0.06934501058361775,121.86350021362304,116.93860000610351,0.02599066364071705,1,0.06934501058361775,1.299665480398508,0.9867252769608248
2024-05-22,138.2899932861328,143.1199951171875,137.2100067138672,137.5800018310547,50502835,0.01676346497596759,122.80900001525879,117.4647998046875,0.026067977544151667,1,0.01676346497596759,1.3214523771596425,1.0032662115820594
2024-05-23,142.27000427246094,144.10000610351562,137.22999572753906,140.0,48787520,0.028780180631675645,123.89800033569335,118.01479995727539,0.02649164798139953,1,0.028780180631675645,1.3594840152704541,1.032140394373048
2024-05-24,141.39999389648438,144.0399932861328,140.60000610351562,142.6999969482422,24720985,-0.006115205945382618,125.00299987792968,118.53599990844727,0.026366134483350404,1,-0.006115205945382618,1.3511704905376196,1.0258286432969084
2024-05-27,140.97000122070312,143.39999389648438,140.41000366210938,141.99000549316406,17578550,-0.0030409667209465585,126.12799987792968,119.08799987792969,0.026256829888597833,1,-0.0030409667209465585,1.3470616260415698,1.0227091325312487
2024-05-28,135.77999877929688,142.36000061035156,135.0,140.97000122070312,26067650,-0.03681636090277651,127.00099983215333,119.53579986572265,0.028128674007229678,1,-0.03681636090277651,1.2974677190589423,0.9850567040094128
2024-05-29,135.85000610351562,136.8000030517578,133.2100067138672,135.1999969482422,23710010,0.0005155937903089658,127.83250007629394,120.0283999633789,0.028168923126816865,1,0.0005155937903089658,1.2981366853580154,0.9855645931291023
2024-05-30,139.67999267578125,141.88999938964844,135.11000061035156,135.5800018310547,40775490,0.028192759662794886,128.69199981689454,120.70879974365235,0.028198721151994417,1,0.028192759662794886,1.3347347409377712,1.0133503788353513
2024-05-31,151.16000366210938,159.39999389648438,140.80999755859375,141.16000366210938,164928260,0.08218794092418813,130.1689998626709,121.58059982299805,0.032583040401501256,1,0.08218794092418813,1.4444338409754263,1.0966355599065747
2024-06-03,174.89999389648438,179.1699981689453,165.3300018310547,174.0,199868915,0.15705206178376008,132.86699943542482,122.95699966430664,0.04574952771287641,1,0.15705206178376008,1.6712851538108529,1.2688644356152903
2024-06-04,144.58999633789062,174.60000610351562,139.9199981689453,174.60000610351562,356261975,-0.1732990201047857,134.20599937438965,123.7311996459961,0.062327180750561206,1,-0.1732990201047857,1.381653074339756,1.0489714722773484
2024-06-05,145.3300018310547,155.9499969482422,128.0,148.39999389648438,172688100,0.00511795775576851,135.6669994354248,124.56499969482422,0.06204048271105702,1,0.00511795775576851,1.3887243164073544,1.0543400639594702
2024-06-06,149.8699951171875,158.0,149.02999877929688,149.97999572753906,87043240,0.031239202015634238,137.35399932861327,125.50299957275391,0.062087064433820706,1,0.031239202015634238,1.4321069558716273,1.0872768062106768
2024-06-07,153.41000366210938,154.3800048828125,147.0,149.1999969482422,40602755,0.02362052886005528,138.89649963378906,126.47419967651368,0.06139491908218556,1,0.02362052886005528,1.465934079553479,1.1129588593906448
2024-06-10,153.94000244140625,162.1999969482422,153.60000610351562,156.60000610351562,30870070,0.00345478630236018,140.56249961853027,127.42879974365235,0.06106678973388664,1,0.00345478630236018,1.4709985685316833,1.116803894413158
2024-06-11,152.57000732421875,155.94000244140625,152.0,155.0,18756795,-0.008899539401455825,142.24199981689452,128.39219985961915,0.06096365266260385,1,-0.008899539401455825,1.4579073588115505,1.1068648541511288
2024-06-12,152.44000244140625,153.75999450683594,150.9199981689453,152.80999755859375,37596165,-0.00085209986610435,143.58349990844727,129.3747999572754,0.06025006217210066,1,-0.00085209986610435,1.4566650761463147,1.105921694757111
2024-06-13,150.75999450683594,153.94000244140625,150.0,153.0,43563425,-0.011020781341275931,144.72399978637696,130.2547998046875,0.060429848135732364,1,-0.011020781341275931,1.440611488854633,1.0937335735786198
2024-06-14,149.35000610351562,151.60000610351562,149.0399932861328,151.33999633789062,53192385,-0.009352536844622783,145.7879997253418,131.0,0.060554877338086135,1,-0.009352536844622783,1.4271381168263333,1.0835043900335248
2024-06-18,149.6300048828125,151.6999969482422,148.02000427246094,151.55999755859375,36992090,0.001874782509903694,146.9099998474121,131.63880004882813,0.060461936345994685,1,0.001874782509903694,1.4298136904069763,1.0855357251133635
2024-06-19,147.72999572753906,149.99000549316406,144.0,149.82000732421875,27387940,-0.012698049143027745,147.49599990844726,132.12199996948243,0.05898430361575041,1,-0.012698049143027745,1.4116578459008147,1.0717515391293617
2024-06-20,148.6699981689453,149.4600067138672,146.83999633789062,148.61000061035156,35844170,0.00636297616321535,148.0150001525879,132.52740005493163,0.05892870678268591,1,0.00636297616321535,1.4206401911248976,1.0785710686257313
2024-06-21,146.72999572753906,148.82000732421875,146.00999450683594,148.6300048828125,36626465,-0.013049051357367114,148.2379997253418,132.9552000427246,0.05879420587139086,1,-0.013049051357367114,1.402102184310569,1.0644967393586637
2024-06-24,147.69000244140625,148.9600067138672,144.0,145.58999633789062,38708270,0.006542675266274944,148.5525001525879,133.4648001098633,0.058756501245442065,1,0.006542675266274944,1.4112756835926479,1.071461395846296
2024-06-25,145.05999755859375,148.47999572753906,144.75999450683594,148.17999267578125,34124060,-0.017807602676802148,148.75699996948242,133.90060012817383,0.05894022939276335,1,-0.017807602676802148,1.3861442469517977,1.0523812370255332
2024-06-26,143.97999572753906,146.17999267578125,143.60000610351562,144.80999755859375,31171240,-0.007445207839731571,149.16699981689453,134.30880004882812,0.058254766620092525,1,-0.007445207839731571,1.3758241149373933,1.0445460399892443
2024-06-27,143.13999938964844,145.58999633789062,142.0,144.58999633789062,38887510,-0.005834118369333674,149.53149948120117,134.79080001831053,0.05829541130118506,1,-0.005834118369333674,1.3677973941954649,1.0384520347497284
2024-06-28,143.72000122070312,145.63999938964844,142.9499969482422,143.94000244140625,51472280,0.004051989894703345,149.73349990844727,135.30059997558592,0.05802328256722923,1,0.004051989894703345,1.3733396954147465,1.0426598319006684
2024-07-01,143.49000549316406,144.5800018310547,142.52999877929688,143.39999389648438,17165595,-0.001600304241480388,149.35,135.76400009155273,0.05495317714967481,1,-0.001600304241480388,1.371141934075181,1.0409912589492565
2024-07-02,142.1199951171875,146.60000610351562,141.63999938964844,143.39999389648438,22978285,-0.009547775618712562,147.71100006103515,136.21399993896483,0.0404186499296558,1,-0.009547775618712562,1.3580505785472234,1.031052107987768
2024-07-03,143.0500030517578,144.38999938964844,142.1999969482422,143.1999969482422,9619965,0.006543821886592749,147.6340003967285,136.69679992675782,0.012213766402213742,1,0.006543821886592749,1.3669374196462207,1.0377991293382358
2024-07-04,142.4499969482422,143.77999877929688,142.0,143.39999389648438,10285225,-0.0041943802217084825,147.4900001525879,137.15819992065428,0.0121671475761415,1,-0.0041943802217084825,1.3612039643689433,1.0334462051960331
2024-07-05,141.77999877929688,142.9199981689453,141.3000030517578,142.39999389648438,10650010,-0.0047033919501504595,147.08550033569335,137.58399993896484,0.009535250795532017,1,-0.0047033919501504595,1.3548016886004175,1.0285855026336006
2024-07-08,139.61000061035156,142.50999450683594,138.60000610351562,141.97999572753906,16577055,-0.01530538995365105,146.39550018310547,137.99019989013672,0.007662999688075292,1,-0.01530538995365105,1.3340659204465233,1.0128426004151212
2024-07-09,144.99000549316406,149.0,139.30999755859375,139.61000061035156,55607330,0.03853595630178375,145.94800033569337,138.52059997558592,0.012258607362486061,1,0.03853595630178375,1.3854754264605493,1.0518734586053033
2024-07-10,145.50999450683594,147.49000549316406,142.8300018310547,146.80999755859375,35970985,0.003586378329342166,145.59499969482422,139.06439987182617,0.012255989581035806,1,0.003586378329342166,1.3904442655058435,1.0556458747824555
2024-07-11,144.13999938964844,146.39999389648438,143.1999969482422,146.39999389648438,14579725,-0.009415127268959766,145.17999954223632,139.56279983520508,0.01235210176486433,1,-0.009415127268959766,1.3773530557857108,1.0457068345204263
2024-07-12,141.99000549316406,145.1699981689453,141.60000610351562,144.30999755859375,10835685,-0.014916011555351605,144.74150009155272,139.95279998779296,0.012519386568242084,1,-0.014916011555351605,1.3568084416898123,1.0301090592932096
2024-07-15,141.7100067138672,142.99000549316406,141.10000610351562,142.0,10190125,-0.001971961183636628,144.3595001220703,140.35460006713868,0.0124281969142598,1,-0.001971961183636628,1.3541328681091696,1.028077724213371
2024-07-16,142.49000549316406,146.33999633789062,141.7100067138672,142.50999450683594,13525555,0.005504189840819018,144.00250015258788,140.78560012817383,0.012522338840846095,1,0.005504189840819018,1.3615862724849352,1.0337364591785585
2024-07-18,139.89999389648438,142.49000549316406,139.27999877929688,142.49000549316406,15782025,-0.018176794840561228,143.61100006103516,141.22740005493165,0.01281667800568963,1,-0.018176794840561228,1.336836998152252,1.0149464436408617
2024-07-19,138.89999389648438,140.32000732421875,138.0,140.0,12139340,-0.007147963142442482,143.12249984741212,141.6831999206543,0.01267231852107799,1,-0.007147963142442482,1.3272813365620064,1.0076916438701637
2024-07-22,139.22999572753906,141.99000549316406,136.4499969482422,138.60000610351562,12220170,0.002375823222142248,142.74749984741212,142.14519989013672,0.012517314498775736,1,0.002375823222142248,1.3304347223837265,1.0100857410784292
2024-07-23,139.47999572753906,145.8000030517578,129.3000030517578,141.0,50345635,0.0017955900859842888,142.33699951171874,142.4835998535156,0.012380154456063986,-1,-0.008204409914015711,1.332823637781288,1.0017985836103194
2024-07-24,138.94000244140625,141.94000244140625,138.50999450683594,139.5399932861328,11054015,-0.0038714747825748796,142.03099975585937,142.8499998474121,0.011871790278855586,-1,0.0038714747825748796,1.3276636446779981,1.0056770215639859
2024-07-25,139.0399932861328,141.88999938964844,137.22999572753906,138.8000030517578,13847810,0.0007196692311037811,141.78399963378905,143.25119964599608,0.01181809335808648,-1,-0.0007196692311037811,1.328619123352328,1.0049532667551382
2024-07-26,142.52999877929688,145.55999755859375,139.72000122070312,140.0,27418570,0.025100731168635093,141.75349960327148,143.589599609375,0.01319029355262272,-1,-0.025100731168635093,1.3619684347931023,0.9797282049692758
2024-07-29,143.27999877929688,144.99000549316406,143.00999450683594,143.8000030517578,15066860,0.00526205013978398,141.73149948120118,143.8961996459961,0.013213249723077155,-1,-0.00526205013978398,1.3691351809857866,0.974572826031367
2024-07-30,145.85000610351562,147.0,143.27999877929688,144.0,26419965,0.017936958027041205,141.84949951171876,144.25179962158202,0.01380328790205052,-1,-0.017936958027041205,1.3936933012604742,0.9570919541565474
